x, y, z
-700.000000000101, -99.999999999893, -599.999999999943
-700.000000000064, -99.9999999998, -549.999999999991
-699.99999999996, -100.000000000184, -499.999999999984
-700.000000000096, -99.999999999867, -449.999999999931
-700.000000000047, -100.000000000058, -399.999999999828
-699.999999999942, -99.999999999975, -350.000000000014
-699.999999999872, -100.000000000274, -300.00000000004
-699.99999999998, -100.000000000101, -250.000000000067
-700.000000000087, -99.999999999863, -199.999999999927
-700.00000000001, -99.999999999924, -149.99999999984
-699.999999999897, -100.000000000161, -49.999999999971
-699.999999999999, -49.999999999955, -849.999999999974
-700.000000000043, -49.999999999973, -800.00000000005
-700.000000000034, -49.99999999988, -750.000000000116
-700.000000000009, -50.000000000006, -699.999999999967
-699.999999999904, -50.000000000187, -650.000000000018
-700.000000000041, -49.999999999864, -599.999999999895
-700.00000000002, -49.999999999871, -549.999999999902
-699.999999999836, -50.000000000139, -500.000000000207
-700.000000000095, -49.999999999855, -449.999999999994
-700.000000000105, -49.999999999798, -400.000000000005
-700.000000000084, -49.999999999862, -350.000000000033
-699.999999999925, -49.99999999999, -300.000000000202
-700.000000000063, -49.999999999993, -249.999999999935
-699.999999999908, -50.000000000129, -200.000000000074
-700.000000000027, -49.999999999933, -149.999999999888
-700.000000000021, -49.999999999987, -49.999999999865
-700.000000000146, 2.11e-10, -849.999999999808
-699.999999999892, -4.1e-11, -800.000000000191
-700.000000000002, -1.9e-11, -749.999999999968
-700.000000000101, -1.2e-11, -699.999999999886
-699.999999999895, -3.07e-10, -649.999999999983
-700.000000000126, 1.22e-10, -599.99999999978
-699.999999999992, -8.2e-11, -550.000000000154
-700.000000000015, 7.2e-11, -500.000000000082
-699.999999999919, -1e-11, -449.999999999951
-699.99999999987, -5.7e-11, -400.000000000188
-699.999999999926, -4.7e-11, -350.000000000089
-700.000000000003, -1.36e-10, -299.999999999886
-700.0000000001, 1.29e-10, -249.999999999957
-699.999999999895, -1.33e-10, -200.000000000116
-700.000000000322, 50.000000000423, -849.999999999616
-699.999999999941, 49.999999999647, -799.999999999994
-700.000000000356, 50.000000000134, -750.000000000014
-699.99999999983, 49.999999999977, -700.000000000107
-700.000000000071, 49.999999999874, -649.999999999934
-699.999999999926, 49.999999999753, -600.000000000024
-699.999999999856, 49.999999999873, -550.000000000106
-700.00000000006, 49.999999999863, -499.999999999853
-700.000000000044, 49.999999999996, -450.000000000027
-700.000000000029, 50.000000000162, -400.000000000069
-699.999999999934, 49.999999999974, -350.000000000075
-699.999999999984, 50.00000000004, -299.999999999991
-700.000000000107, 50.00000000012, -249.999999999902
-700.000000000005, 100.000000000192, -850.000000000053
-700.000000000072, 99.999999999767, -799.99999999993
-700.000000000171, 99.999999999912, -749.999999999797
-699.999999999919, 100.000000000074, -700.000000000169
-700.000000000055, 100.000000000152, -650.000000000005
-700.000000000172, 100.000000000087, -599.99999999982
-699.999999999881, 99.999999999727, -550.000000000117
-700.000000000037, 99.999999999866, -499.999999999934
-700.000000000168, 99.999999999991, -449.99999999977
-699.999999999894, 99.999999999787, -400.000000000088
-700.000000000092, 100.000000000109, -349.999999999811
-700.000000000096, 99.999999999975, -299.999999999854
-700.000000000011, 99.999999999987, -249.999999999982
-699.999999999754, 149.999999999664, -850.000000000354
-699.999999999984, 149.999999999912, -799.999999999967
-700.000000000285, 150.000000000137, -749.999999999646
-699.999999999956, 149.999999999807, -699.999999999977
-699.999999999981, 150.000000000031, -649.999999999943
-700.000000000088, 149.999999999867, -599.99999999991
-700.00000000002, 150.000000000037, -549.999999999822
-700.000000000031, 149.999999999986, -499.999999999912
-700.000000000045, 150.000000000227, -449.999999999966
-699.999999999942, 149.999999999978, -399.999999999963
-700.000000000109, 149.999999999938, -349.999999999805
-700.000000000033, 149.999999999997, -300.000000000026
-700.000000000045, 149.999999999885, -249.999999999944
-700.00000000012, 200.000000000134, -849.999999999786
-700.000000000176, 200.000000000098, -799.999999999747
-700.000000000018, 199.999999999929, -750.000000000043
-700.000000000056, 200.000000000324, -699.999999999921
-700.000000000158, 200.000000000201, -649.999999999773
-699.99999999991, 199.999999999846, -600.000000000147
-699.99999999989, 199.999999999976, -550.000000000061
-700.000000000098, 199.999999999843, -499.999999999886
-699.999999999987, 200.000000000088, -450.000000000014
-700.000000000099, 200.000000000102, -399.999999999801
-700.000000000011, 200.000000000132, -350.000000000025
-700.000000000089, 199.999999999983, -299.999999999831
-699.999999999939, 199.999999999983, -250.000000000071
-700.000000000101, 199.999999999226, -200.000000000075
-700.00000000005, 250.000000000172, -849.999999999973
-700.000000000152, 249.999999999984, -799.999999999876
-699.999999999989, 249.999999999996, -750.000000000008
-700.000000000107, 250.000000000219, -699.999999999794
-699.999999999801, 249.999999999801, -650.000000000376
-700.000000000202, 250.000000000017, -599.999999999786
-699.999999999884, 249.999999999823, -550.000000000174
-700.000000000037, 250.000000000212, -499.999999999944
-700.000000000099, 250.000000000138, -449.999999999894
-699.999999999908, 250.000000000117, -400.000000000114
-699.99999999995, 249.999999999977, -350.000000000054
-699.99999999991, 250.000000000003, -300.000000000116
-700.000000000063, 250.000000000055, -249.99999999987
-699.999999999858, 250.000000000131, -200.000000000192
-699.999999999936, 250.000000000327, -149.999999999819
-699.99999999982, 299.99999999966, -850.000000000347
-700.000000000006, 300.000000000032, -800.000000000096
-699.999999999811, 300.000000000061, -750.000000000175
-699.999999999994, 299.999999999987, -699.999999999965
-699.99999999998, 300.000000000097, -649.999999999991
-700.000000000181, 300.00000000008, -599.999999999718
-699.999999999879, 299.999999999965, -550.000000000135
-699.999999999888, 299.99999999987, -500.000000000133
-699.999999999926, 299.99999999998, -450.000000000202
-699.999999999918, 299.999999999808, -400.000000000122
-699.999999999895, 300.000000000051, -350.000000000106
-699.99999999982, 300.000000000069, -300.000000000199
-699.999999999987, 300.000000000039, -249.999999999956
-700.000000000135, 299.999999999773, -199.999999999903
-700.000000000086, 299.999999999682, -150.000000000119
-700.000000000238, 299.999999999634, -99.999999999923
-699.999999999954, 300.000000000123, -50.000000000135
-700.000000000082, 349.999999999921, -799.999999999942
-700.0000000002, 350.000000000004, -749.999999999736
-699.999999999962, 349.999999999869, -700.00000000012
-699.999999999937, 349.999999999957, -650.000000000244
-699.999999999783, 350.000000000006, -600.000000000251
-700.000000000116, 350.000000000196, -549.999999999727
-699.99999999989, 349.999999999942, -500.000000000129
-700.000000000044, 349.999999999934, -449.999999999896
-700.000000000011, 350.000000000018, -400.00000000009
-699.999999999884, 350.000000000029, -350.000000000083
-700.000000000154, 349.999999999912, -299.999999999894
-700.000000000017, 349.99999999994, -249.999999999985
-699.999999999922, 349.999999999918, -200.000000000104
-700.000000000135, 349.999999999616, -150.000000000093
-700.000000000596, 349.999999998883, -99.999999999937
-699.999999999567, 399.999999999743, -800.000000000656
-700.0000000004, 400.000000000178, -749.999999999353
-700.000000000254, 400.000000000209, -699.999999999526
-699.999999999899, 399.999999999858, -650.000000000108
-699.999999999763, 399.999999999992, -600.000000000266
-700.00000000015, 399.999999999985, -549.999999999901
-700.000000000048, 400.000000000029, -499.999999999795
-699.999999999858, 399.999999999982, -450.000000000272
-699.99999999991, 399.999999999872, -400.00000000025
-700.000000000012, 400.000000000086, -350.000000000002
-699.999999999881, 399.999999999984, -300.000000000096
-699.999999999857, 400.000000000137, -250.000000000094
-699.999999999889, 399.99999999996, -200.000000000207
-699.999999999878, 400.000000000131, -150.000000000035
-699.999999999879, 400.000000000082, -100.000000000238
-699.99999999993, 449.999999999928, -750.000000000129
-699.999999999807, 449.999999999907, -700.00000000029
-699.999999999888, 450.0000000001, -650.000000000024
-699.999999999962, 449.99999999993, -600.00000000012
-699.999999999932, 450.000000000149, -549.999999999934
-700.000000000171, 450.000000000044, -499.999999999703
-700.000000000136, 450.000000000077, -449.999999999652
-699.999999999886, 449.999999999922, -400.0000000002
-700.000000000009, 449.999999999976, -350.000000000027
-699.999999999894, 450.000000000074, -300.000000000092
-699.999999999859, 450.000000000067, -250.000000000102
-700.000000000036, 450.000000000017, -200.000000000028
-700.000000000032, 449.999999999802, -150.000000000208
-699.999999999882, 450.000000000257, -99.999999999856
-700.00000000017, 499.999999999997, -649.999999999862
-700.000000000178, 500.000000000081, -599.999999999652
-700.000000000032, 500.000000000044, -549.999999999937
-699.999999999792, 500.0, -500.000000000368
-699.999999999979, 499.999999999957, -450.000000000174
-700.000000000032, 500.000000000045, -400.000000000034
-699.999999999821, 500.000000000025, -350.000000000178
-699.999999999936, 499.999999999974, -300.000000000149
-699.999999999925, 500.000000000054, -250.000000000064
-700.000000000004, 499.999999999957, -200.000000000045
-699.999999999827, 500.000000000062, -150.000000000208
-699.999999999869, 500.000000000082, -100.000000000135
-700.000000000105, 549.999999999974, -499.999999999964
-699.999999999959, 549.999999999957, -450.000000000126
-700.000000000096, 549.999999999972, -399.999999999876
-700.000000000113, 549.999999999999, -349.999999999777
-700.000000000162, 549.999999999982, -299.99999999971
-699.999999999934, 550.000000000032, -249.999999999925
-699.999999999928, 550.000000000041, -200.000000000064
-700.0, 550.000000000011, -149.99999999999
-699.999999999989, 549.999999999923, -100.000000000229
-650.000000000074, -599.999999999953, -249.999999999879
-649.999999999587, -600.000000000308, -199.999999999848
-650.000000000126, -599.999999999907, -149.999999999877
-650.000000000047, -599.999999999966, -99.999999999833
-650.000000000858, -549.999999999061, -499.999999999939
-650.000000001967, -549.999999997715, -450.000000000041
-650.000000000453, -549.999999999446, -399.999999999947
-650.000000001239, -549.999999998547, -349.999999999986
-650.000000002648, -549.999999996992, -300.000000000077
-650.00000000066, -549.999999999298, -249.999999999795
-650.000000000192, -549.999999999844, -199.999999999943
-650.000000000234, -549.999999999695, -149.999999999991
-649.999999999668, -550.00000000022, -99.999999999898
-649.999999872972, -500.000000173008, -599.999999982334
-649.999999999648, -500.000000000473, -550.000000000034
-649.999999999998, -500.000000000017, -499.999999999832
-650.000000000352, -499.999999999406, -450.000000000246
-649.999999999358, -500.000000000895, -399.999999999916
-650.000000000533, -499.999999999241, -349.999999999883
-649.999999999923, -500.000000000175, -299.999999999986
-649.999999999441, -500.000000000703, -249.99999999999
-649.999999998744, -500.000000001603, -199.999999999959
-649.999999981856, -500.000000023322, -149.999999999486
-650.000000000649, -499.99999999918, -99.999999999994
-649.999999999031, -450.000000001284, -700.000000000134
-649.999999999827, -450.000000000079, -650.000000000153
-649.999999999862, -450.000000000391, -599.9999999998
-649.999999999702, -450.000000000467, -549.999999999852
-649.999999999938, -450.000000000015, -500.000000000168
-650.000000000061, -449.999999999948, -449.999999999988
-649.999999999886, -450.00000000003, -400.000000000002
-650.00000000026, -449.999999999572, -349.999999999963
-650.000000000447, -449.9999999993, -299.999999999972
-650.000000000199, -449.999999999742, -249.999999999987
-650.000000000009, -450.000000000045, -199.999999999879
-650.000000000009, -449.999999999972, -149.999999999973
-649.999999998487, -450.00000000226, -100.000000000115
-649.99999998302, -400.000000028034, -749.999999999507
-650.000000000479, -399.999999999132, -700.000000000154
-649.999999999698, -400.000000000636, -649.999999999813
-649.999999999742, -400.000000000381, -600.000000000034
-649.999999999968, -400.000000000217, -549.999999999924
-649.999999999913, -399.999999999989, -499.999999999913
-650.00000000027, -399.999999999574, -450.00000000011
-649.999999999891, -400.000000000289, -399.999999999839
-650.00000000029, -399.999999999509, -350.000000000054
-650.00000000006, -400.000000000039, -299.999999999859
-649.999999999973, -400.000000000089, -250.000000000066
-650.000000000008, -400.00000000011, -199.999999999964
-650.000000000083, -399.999999999887, -149.999999999937
-649.999999999749, -400.00000000043, -100.000000000084
-650.000000001986, -349.999999996484, -799.999999999873
-649.999999999794, -350.000000000216, -750.000000000185
